datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FELIXLANDIA,Cerrado,4,1.9,1,-18.692,-45.131,13.7
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,4,1.4,1,-19.095,-44.588,14.9
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,BRASILIA DE MINAS,Cerrado,2,0,0.5,-16.107,-44.337,9
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,4,0,1,-16.171,-45.833,8
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PONTO CHIQUE,Cerrado,0,0,1,-16.551,-44.995,8.2
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DA BARRA DE MINAS,Mata Atlantica,3,17.8,0.1,-21.172,-44.47,7.1
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,4,0.5,1,-18.943,-42.082,11.2
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ACUCENA,Mata Atlantica,4,0.4,1,-18.957,-42.456,8.7
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DA BARRA DE MINAS,Mata Atlantica,3,18.2,0.1,-21.174,-44.48,7.1
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,COLUNA,Mata Atlantica,3,0.8,0.5,-18.219,-42.936,6.3
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO MARANHAO,Mata Atlantica,5,0.4,0.3,-18.111,-42.657,22.9
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO VERMELHO,Mata Atlantica,4,0.7,0.2,-18.255,-42.934,9.2
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Mata Atlantica,3,0,0.8,-15.762,-42.708,12.4
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PAULISTAS,Mata Atlantica,4,0.4,1,-18.38,-42.846,7.3
2020/11/09 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,VARGINHA,Mata Atlantica,3,0.8,1,-21.659,-45.424,78.4
2020/11/10 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,VARZEA DA PALMA,Cerrado,5,0.8,1,-17.526,-44.555,64.6
2020/11/10 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,4,0,0.6,-15.273,-46.407,55
2020/11/10 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,VARZEA DA PALMA,Cerrado,4,0.8,1,-17.524,-44.562,122.5
2020/11/10 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,TUPACIGUARA,Cerrado,8,2.9,0.2,-18.749,-48.53,32.2
2020/11/10 15:45:00,AQUA_M-T,Brasil,MINAS GERAIS,INDAIABIRA,Mata Atlantica,3,0,0,-15.416,-42.158,54.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,COLUNA,Mata Atlantica,4,2.3,0.6,-18.34,-42.856,7.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SETUBINHA,Mata Atlantica,6,0,0.3,-17.639,-42.039,8.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PORTEIRINHA,Cerrado,5,0,0.9,-15.687,-42.868,8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,GAMELEIRAS,Caatinga,4,0,0.7,-15.131,-43.159,18.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MINAS NOVAS,Cerrado,7,0,0.7,-17.273,-42.504,18.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,TAIOBEIRAS,Mata Atlantica,4,0,0.1,-15.81,-41.975,6.8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DE PAJEU,Mata Atlantica,4,0,0.2,-15.993,-41.52,7.6
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,5,4.5,0.8,-18.487,-42.532,5.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,0,4.9,1,-18.868,-41.831,34.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CHAPADA DO NORTE,Cerrado,7,0,0.7,-17.172,-42.38,12.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,6,0.3,0.4,-17.541,-43.329,28.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,TAIOBEIRAS,Cerrado,4,0,0.1,-15.718,-42.1,11.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MATO VERDE,Cerrado,4,0,0.7,-15.413,-42.81,9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCOPOLIS,Mata Atlantica,6,0.1,1,-18.051,-42.031,5.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,8,1.1,0.6,-17.215,-46.426,20.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado,0,0,1,-16.348,-43.798,47.8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ESPINOSA,Caatinga,4,0,1,-14.695,-43.128,12.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRA AZUL,Mata Atlantica,4,0,0,-15.9,-41.008,12.6
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,6,2.7,0.8,-18.393,-42.568,18.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,GRAO MOGOL,Cerrado,4,0,0.9,-16.588,-43.212,11.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PORTEIRINHA,Cerrado,4,0,0.9,-15.558,-42.86,43.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BRAUNAS,Mata Atlantica,5,12,0,-18.918,-42.726,9.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVORIZONTE,Mata Atlantica,5,0,0.4,-15.937,-42.416,34.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,4,2,1,-17.921,-42.416,5.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,VERDELANDIA,Caatinga,7,0,0.8,-15.527,-43.645,7.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,VERDELANDIA,Caatinga,7,0,1,-15.528,-43.655,18.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,7,2.3,1,-17.229,-47.104,23.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BERILO,Cerrado,6,0,0.3,-16.83,-42.563,14.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MATO VERDE,Cerrado,4,0,1,-15.357,-42.806,7.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,4,1.8,0.9,-17.919,-42.406,8.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE FORMOSO,Mata Atlantica,3,0,0.3,-16.966,-41.252,7.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,5,3.2,1,-18.392,-42.443,7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ITINGA,Mata Atlantica,3,0,1,-16.683,-41.779,7.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,COUTO DE MAGALHAES DE MINAS,Cerrado,2,2,0.2,-18.086,-43.433,5.8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO VERMELHO,Mata Atlantica,4,7.6,0.4,-18.281,-43.05,7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GERALDO DO BAIXIO,Mata Atlantica,6,0.4,1,-18.887,-41.306,7.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DO MATO DENTRO,Mata Atlantica,3,9.2,0.1,-19.222,-43.166,49.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,COMERCINHO,Mata Atlantica,3,0,0.2,-16.373,-41.664,10.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CORONEL MURTA,Mata Atlantica,3,0,0.3,-16.484,-42.056,14
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BANDEIRA,Mata Atlantica,3,0,0.3,-15.797,-40.622,11.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SENADOR MODESTINO GONCALVES,Cerrado,5,1,0.1,-17.944,-43.281,8.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GERALDO DO BAIXIO,Mata Atlantica,5,0.8,1,-18.977,-41.364,6.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CORONEL MURTA,Cerrado,6,0,0.9,-16.614,-42.264,16.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SERRANOPOLIS DE MINAS,Cerrado,4,0,0.7,-15.821,-42.899,11.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,0,4.8,0.8,-18.858,-41.822,27.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CORONEL MURTA,Mata Atlantica,6,0,0.9,-16.603,-42.253,9.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BERIZAL,Mata Atlantica,4,0,0.2,-15.74,-41.683,8.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO MARANHAO,Mata Atlantica,5,3.2,0.5,-18.069,-42.626,6.8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,6,2.7,0.5,-18.4,-42.572,4.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PORTEIRINHA,Cerrado,4,0,0.7,-15.537,-42.844,6.9
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,RUBELITA,Cerrado,7,0,0.3,-16.442,-42.414,17.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,8,0,1,-15.176,-43.954,11.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,1,1.2,0,-21.168,-44.401,22.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,GUANHAES,Mata Atlantica,4,11.9,0,-18.919,-42.736,12.6
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Mata Atlantica,4,2.3,0.1,-17.707,-42.665,7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CARAI,Mata Atlantica,5,0,1,-17.118,-41.861,15.6
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MEDINA,Mata Atlantica,3,0,0.5,-16.249,-41.576,6.8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVORIZONTE,Cerrado,5,0,0.4,-15.938,-42.425,11.8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PORTEIRINHA,Cerrado,4,0,0.9,-15.538,-42.853,9.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MATERLANDIA,Mata Atlantica,4,2.6,0.8,-18.403,-42.922,21.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DO MATO DENTRO,Mata Atlantica,2,9.2,0.4,-19.221,-43.155,22.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,GAMELEIRAS,Caatinga,4,0,1,-14.95,-43.454,8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,OLHOS-D'AGUA,Cerrado,6,0.8,0.4,-17.705,-43.734,8.6
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,2,2.8,1,-17.932,-46.72,17.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,2,0.7,1,-17.863,-42.333,12.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PAULISTAS,Mata Atlantica,4,2.5,0.5,-18.402,-42.912,83.8
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CARAI,Mata Atlantica,0,0,1,-17.208,-41.526,7.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CATUJI,Mata Atlantica,0,0,0.6,-17.329,-41.409,13.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlantica,4,0,0.3,-15.293,-41.83,11.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,VARZELANDIA,Cerrado,6,0,1,-15.769,-43.94,8.6
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,6,3.4,1,-18.446,-42.565,12.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,5,2.9,1,-18.385,-42.51,7.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,COLUNA,Mata Atlantica,5,2.2,0.6,-18.317,-42.829,31.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SERRANOPOLIS DE MINAS,Cerrado,4,0,1,-15.797,-42.932,11.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PORTEIRINHA,Cerrado,4,0,0.9,-15.559,-42.87,174.7
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CORINTO,Cerrado,3,0,1,-18.012,-44.598,11.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0.7,0.9,-17.669,-46.512,13.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPITAO ENEAS,Cerrado,0,0,0.9,-16.347,-43.788,25.2
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,DIVISOPOLIS,Mata Atlantica,4,0,0,-15.768,-41.109,13.6
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DO SUACUI,Mata Atlantica,5,2.3,0.8,-18.335,-42.487,13.4
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FELICIO DOS SANTOS,Cerrado,4,2.9,0.1,-18.129,-43.22,7.3
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DO SUACUI,Mata Atlantica,4,2.3,0.5,-18.334,-42.478,6.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,5,1.8,0.9,-18.237,-42.241,18.5
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,TAIOBEIRAS,Cerrado,4,0,0.1,-15.716,-42.09,13.1
2020/11/11 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,4,1,0.3,-17.905,-42.366,7.2
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MATO VERDE,Cerrado,5,3.7,1,-15.51,-42.854,16
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado,3,4.4,0.6,-16.37,-43.909,91.8
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado,3,4.3,0.5,-16.368,-43.918,98.9
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado,3,4.3,0.8,-16.366,-43.903,50.8
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado,3,4.4,0.7,-16.372,-43.924,43.4
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ALMENARA,Mata Atlantica,5,0,0.3,-16.23,-40.86,36.2
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MINAS NOVAS,Mata Atlantica,2,1.3,0.7,-17.359,-42.197,33.5
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ALMENARA,Mata Atlantica,5,0,0.1,-16.231,-40.871,67.7
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,TAIOBEIRAS,Cerrado,5,0,0.1,-15.683,-42.046,18.5
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAIMA,Mata Atlantica,2,0,0.2,-16.838,-40.827,12.9
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ANGELANDIA,Mata Atlantica,0,0.7,0.1,-17.632,-42.272,11.1
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,SALINAS,Mata Atlantica,5,0.1,0.9,-16.177,-41.922,8.3
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BERILO,Cerrado,7,1.8,0.3,-16.829,-42.564,12.8
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ITINGA,Mata Atlantica,6,0.3,0.3,-16.446,-41.88,11.6
2020/11/13 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Cerrado,6,0.5,0.8,-15.479,-44.184,18
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BERILO,Cerrado,7,1.9,0.3,-16.835,-42.572,20.9
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BERILO,Cerrado,7,1.4,0.3,-16.812,-42.513,10.2
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO CRUZEIRO,Mata Atlantica,3,2.2,0.5,-17.281,-41.968,14.6
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BANDEIRA,Mata Atlantica,5,0,0.1,-15.831,-40.627,5.7
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MATA VERDE,Mata Atlantica,5,0,0.1,-15.791,-40.685,7
2020/11/13 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Cerrado,7,0.4,1,-14.837,-43.522,50.5
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,MATO VERDE,Cerrado,5,3.3,1,-15.506,-42.862,12.4
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ALMENARA,Mata Atlantica,5,0,0.1,-15.946,-40.73,7.7
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ALMENARA,Mata Atlantica,5,0,0.2,-15.902,-40.757,8.6
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVO CRUZEIRO,Mata Atlantica,5,0.9,0.6,-17.171,-41.827,13.5
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,TEOFILO OTONI,Mata Atlantica,1,0.1,0.3,-17.579,-41.595,7
2020/11/13 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,BERILO,Cerrado,7,1.7,0.3,-16.833,-42.558,14.9
2020/11/14 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,2,2.4,0.9,-18.907,-49.977,5.1
2020/11/14 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,2,2.5,0.7,-18.909,-49.986,42.8
2020/11/16 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,0,0.7,0.3,-17.137,-46.18,5.6
2020/11/16 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPOS GERAIS,Mata Atlantica,0,0.4,0.2,-21.181,-45.859,8.5
2020/11/16 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAIBA,Cerrado,1,3,0.3,-19.099,-46.351,6.1
2020/11/16 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,6,1.3,0.5,-17.236,-46.169,15.3
2020/11/16 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAGUACU,Mata Atlantica,0,0.1,0.5,-21.56,-45.744,11.3
2020/11/18 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA DOURADA,Mata Atlantica,1,7.7,0,-20.825,-44.067,20.2
2020/11/18 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DA PONTE,Caatinga,0,7.7,0.5,-15.793,-43.856,16.7
2020/11/18 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,1,12.7,0,-16.571,-46.584,4.7
2020/11/21 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Cerrado,1,0,1,-19.098,-50.238,11.8
2020/11/23 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARANESIA,Mata Atlantica,4,0.2,0.6,-21.249,-46.767,8.8
2020/11/23 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,4,0,0.6,-18.929,-48.035,13.5
2020/11/23 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,4,0.5,1,-19.053,-48.737,8.4
2020/11/23 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,3,0.7,0.5,-18.527,-47.139,10.5
2020/11/23 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARANESIA,Mata Atlantica,4,0.1,1,-21.254,-46.737,12
2020/11/23 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARANESIA,Mata Atlantica,4,0.2,0.9,-21.256,-46.746,50.7
2020/11/25 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO RIO CLARO,Mata Atlantica,6,0.4,0.9,-20.99,-46.283,38.2
2020/11/25 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,EXTREMA,Mata Atlantica,5,0.1,0.7,-22.806,-46.254,14
2020/11/25 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO RIO CLARO,Mata Atlantica,5,0.7,1,-20.945,-46.261,8.4
2020/11/25 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,0,0.3,1,-19.49,-48.781,17.3
2020/11/25 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,TRES CORACOES,Mata Atlantica,3,0.8,0.7,-21.806,-45.292,16.3
2020/11/25 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMBUQUIRA,Mata Atlantica,3,0.8,0.8,-21.807,-45.302,9.3
2020/11/26 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,TUPACIGUARA,Cerrado,5,0.1,0.2,-18.754,-48.528,45
2020/12/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,CHAPADA GAUCHA,Cerrado,8,0,1,-15.096,-45.546,44.5
2020/12/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,7,16.6,0.2,-18.203,-47.216,16.2
2020/04/20 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,0,0.9,0.5,-20.063,-46.411,8.4
2020/04/20 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,LIMA DUARTE,Mata Atlantica,0,0.2,0.9,-21.701,-43.97,15.9
2020/06/09 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,PORTEIRINHA,Caatinga,14,0,1,-15.681,-43.239,15.5
2020/06/09 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,PRESIDENTE OLEGARIO,Cerrado,15,0,0.6,-17.775,-46.347,10.2
2020/06/09 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO VERMELHO,Mata Atlantica,14,0,0.6,-18.122,-42.876,6.2
2020/06/10 17:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,17,0.2,1,-20.062,-48.913,98.6
2020/06/10 17:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,17,0.1,1,-20.066,-48.936,68.3
2020/06/10 17:30:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,17,0.2,1,-20.067,-48.92,207.5
2020/06/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,17,0,1,-17.724,-45.928,9.5
2020/06/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO VERMELHO,Mata Atlantica,16,0,0.6,-18.237,-42.975,13.4
2020/06/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,17,0,1,-18.282,-46.732,54.6
2020/06/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado,13,0,1,-18.736,-46.626,8.5
2020/06/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAGUARI,Mata Atlantica,17,0,1,-18.833,-48.019,38
2020/06/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAOPEBA,Cerrado,17,0,1,-19.178,-44.527,5.8
2020/06/11 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAOPEBA,Cerrado,17,0,1,-19.182,-44.521,4.9
2020/06/12 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,18,0,1,-18.977,-49.789,18.5
2020/06/04 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,9,0,1,-17.546,-45.003,91.9
2020/06/05 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,10,0,1,-15.494,-45.742,63.9
2020/02/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,1,0.9,0,-17.514,-47.178,10.5
2020/02/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,TURMALINA,Cerrado,5,0,0.1,-17.285,-42.851,17.3
2020/02/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,0,0.8,0,-16.671,-47.123,13
2020/02/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,2,3.1,0,-16.419,-47.286,8.6
2020/02/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,3,0,0.2,-15.791,-46.296,7.4
2020/03/20 16:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RESPLENDOR,Mata Atlantica,7,0.3,0.4,-19.332,-41.151,21.9
